image,class
v_PlayingPiano_g08_c04.avi_frame5.jpg,PlayingPiano
v_PlayingFlute_g21_c03.avi_frame12.jpg,PlayingFlute
v_PlayingSitar_g10_c06.avi_frame10.jpg,PlayingSitar
v_JumpRope_g23_c05.avi_frame4.jpg,JumpRope
v_MoppingFloor_g10_c03.avi_frame2.jpg,MoppingFloor
v_HeadMassage_g11_c02.avi_frame0.jpg,HeadMassage
v_PlayingSitar_g08_c04.avi_frame14.jpg,PlayingSitar
v_PushUps_g25_c01.avi_frame1.jpg,PushUps
v_RockClimbingIndoor_g14_c01.avi_frame8.jpg,RockClimbingIndoor
v_Typing_g19_c04.avi_frame5.jpg,Typing
v_SoccerJuggling_g09_c04.avi_frame0.jpg,SoccerJuggling
v_CricketShot_g21_c02.avi_frame0.jpg,CricketShot
v_PlayingSitar_g08_c05.avi_frame12.jpg,PlayingSitar
v_HandstandWalking_g15_c03.avi_frame6.jpg,HandstandWalking
v_RockClimbingIndoor_g21_c01.avi_frame6.jpg,RockClimbingIndoor
v_ApplyLipstick_g19_c02.avi_frame2.jpg,ApplyLipstick
v_BlowingCandles_g16_c01.avi_frame4.jpg,BlowingCandles
v_PlayingGuitar_g08_c01.avi_frame1.jpg,PlayingGuitar
v_HandStandPushups_g12_c04.avi_frame3.jpg,HandStandPushups
v_PlayingSitar_g10_c05.avi_frame15.jpg,PlayingSitar
v_PlayingGuitar_g14_c04.avi_frame4.jpg,PlayingGuitar
v_Surfing_g10_c06.avi_frame0.jpg,Surfing
v_RockClimbingIndoor_g09_c01.avi_frame5.jpg,RockClimbingIndoor
v_Lunges_g22_c04.avi_frame7.jpg,Lunges
v_BandMarching_g13_c03.avi_frame1.jpg,BandMarching
v_JumpRope_g17_c03.avi_frame18.jpg,JumpRope
v_JugglingBalls_g09_c05.avi_frame0.jpg,JugglingBalls
v_FrisbeeCatch_g23_c03.avi_frame0.jpg,FrisbeeCatch
v_PlayingGuitar_g10_c06.avi_frame2.jpg,PlayingGuitar
v_MoppingFloor_g09_c04.avi_frame0.jpg,MoppingFloor
v_Rowing_g14_c01.avi_frame0.jpg,Rowing
v_SoccerJuggling_g24_c01.avi_frame4.jpg,SoccerJuggling
v_PlayingViolin_g15_c02.avi_frame3.jpg,PlayingViolin
v_BrushingTeeth_g12_c04.avi_frame0.jpg,BrushingTeeth
v_BasketballDunk_g19_c02.avi_frame2.jpg,BasketballDunk
v_BandMarching_g21_c02.avi_frame3.jpg,BandMarching
v_Nunchucks_g20_c01.avi_frame2.jpg,Nunchucks
v_SoccerJuggling_g21_c01.avi_frame5.jpg,SoccerJuggling
v_PlayingSitar_g23_c04.avi_frame14.jpg,PlayingSitar
v_PlayingViolin_g11_c02.avi_frame4.jpg,PlayingViolin
v_HammerThrow_g14_c06.avi_frame4.jpg,HammerThrow
v_ParallelBars_g13_c02.avi_frame4.jpg,ParallelBars
v_PommelHorse_g19_c05.avi_frame14.jpg,PommelHorse
v_ShavingBeard_g15_c06.avi_frame4.jpg,ShavingBeard
v_RockClimbingIndoor_g19_c03.avi_frame12.jpg,RockClimbingIndoor
v_Surfing_g12_c02.avi_frame3.jpg,Surfing
v_Bowling_g19_c07.avi_frame0.jpg,Bowling
v_RopeClimbing_g12_c04.avi_frame1.jpg,RopeClimbing
v_Kayaking_g12_c01.avi_frame16.jpg,Kayaking
v_PizzaTossing_g11_c01.avi_frame0.jpg,PizzaTossing
v_WallPushups_g13_c01.avi_frame2.jpg,WallPushups
v_PlayingSitar_g10_c04.avi_frame14.jpg,PlayingSitar
v_BoxingSpeedBag_g12_c04.avi_frame9.jpg,BoxingSpeedBag
v_Punch_g08_c06.avi_frame10.jpg,Punch
v_JugglingBalls_g15_c02.avi_frame4.jpg,JugglingBalls
v_PlayingSitar_g19_c06.avi_frame15.jpg,PlayingSitar
v_PlayingFlute_g08_c06.avi_frame3.jpg,PlayingFlute
v_JumpRope_g14_c04.avi_frame8.jpg,JumpRope
v_Surfing_g20_c06.avi_frame6.jpg,Surfing
v_JumpRope_g17_c02.avi_frame15.jpg,JumpRope
v_Kayaking_g20_c04.avi_frame4.jpg,Kayaking
v_Rafting_g13_c04.avi_frame0.jpg,Rafting
v_Hammering_g20_c02.avi_frame4.jpg,Hammering
v_RockClimbingIndoor_g25_c03.avi_frame1.jpg,RockClimbingIndoor
v_HulaHoop_g08_c04.avi_frame0.jpg,HulaHoop
v_PlayingFlute_g22_c03.avi_frame4.jpg,PlayingFlute
v_Biking_g09_c04.avi_frame0.jpg,Biking
v_Mixing_g22_c04.avi_frame1.jpg,Mixing
v_HandStandPushups_g09_c03.avi_frame1.jpg,HandStandPushups
v_Rowing_g12_c04.avi_frame0.jpg,Rowing
v_HulaHoop_g15_c01.avi_frame2.jpg,HulaHoop
v_BoxingPunchingBag_g23_c02.avi_frame1.jpg,BoxingPunchingBag
v_HeadMassage_g24_c02.avi_frame2.jpg,HeadMassage
v_Kayaking_g16_c02.avi_frame7.jpg,Kayaking
v_PlayingSitar_g08_c04.avi_frame18.jpg,PlayingSitar
v_Rafting_g19_c03.avi_frame2.jpg,Rafting
v_PlayingViolin_g20_c04.avi_frame0.jpg,PlayingViolin
v_Billiards_g10_c02.avi_frame13.jpg,Billiards
v_HeadMassage_g21_c05.avi_frame0.jpg,HeadMassage
v_PommelHorse_g17_c05.avi_frame0.jpg,PommelHorse
v_FrisbeeCatch_g18_c05.avi_frame2.jpg,FrisbeeCatch
v_Basketball_g15_c01.avi_frame0.jpg,Basketball
v_BenchPress_g15_c03.avi_frame2.jpg,BenchPress
v_RockClimbingIndoor_g25_c03.avi_frame11.jpg,RockClimbingIndoor
v_PlayingTabla_g22_c01.avi_frame12.jpg,PlayingTabla
v_FloorGymnastics_g17_c06.avi_frame4.jpg,FloorGymnastics
v_BlowDryHair_g09_c04.avi_frame1.jpg,BlowDryHair
v_PlayingDhol_g24_c03.avi_frame6.jpg,PlayingDhol
v_YoYo_g22_c02.avi_frame0.jpg,YoYo
v_Surfing_g17_c01.avi_frame9.jpg,Surfing
v_Haircut_g20_c02.avi_frame2.jpg,Haircut
v_PlayingDhol_g19_c07.avi_frame4.jpg,PlayingDhol
v_HandstandWalking_g24_c04.avi_frame8.jpg,HandstandWalking
v_Archery_g19_c03.avi_frame5.jpg,Archery
v_FieldHockeyPenalty_g19_c03.avi_frame0.jpg,FieldHockeyPenalty
v_HorseRace_g10_c03.avi_frame1.jpg,HorseRace
v_Lunges_g16_c03.avi_frame5.jpg,Lunges
v_BalanceBeam_g17_c01.avi_frame0.jpg,BalanceBeam
v_BandMarching_g16_c03.avi_frame1.jpg,BandMarching
v_BabyCrawling_g14_c03.avi_frame2.jpg,BabyCrawling
v_PommelHorse_g17_c04.avi_frame1.jpg,PommelHorse
v_WalkingWithDog_g22_c02.avi_frame7.jpg,WalkingWithDog
v_FieldHockeyPenalty_g09_c05.avi_frame0.jpg,FieldHockeyPenalty
v_BreastStroke_g16_c02.avi_frame8.jpg,BreastStroke
v_VolleyballSpiking_g16_c03.avi_frame3.jpg,VolleyballSpiking
v_GolfSwing_g20_c06.avi_frame7.jpg,GolfSwing
v_IceDancing_g20_c01.avi_frame7.jpg,IceDancing
v_SoccerJuggling_g18_c03.avi_frame0.jpg,SoccerJuggling
v_Shotput_g15_c03.avi_frame3.jpg,Shotput
v_ParallelBars_g10_c02.avi_frame1.jpg,ParallelBars
v_PlayingSitar_g08_c05.avi_frame18.jpg,PlayingSitar
v_Billiards_g11_c04.avi_frame7.jpg,Billiards
v_JumpRope_g09_c04.avi_frame8.jpg,JumpRope
v_PlayingDaf_g08_c02.avi_frame1.jpg,PlayingDaf
v_HandStandPushups_g17_c05.avi_frame1.jpg,HandStandPushups
v_SoccerJuggling_g17_c04.avi_frame1.jpg,SoccerJuggling
v_HandstandWalking_g08_c02.avi_frame3.jpg,HandstandWalking
v_Rafting_g19_c05.avi_frame4.jpg,Rafting
v_Rowing_g12_c07.avi_frame15.jpg,Rowing
v_MoppingFloor_g10_c04.avi_frame9.jpg,MoppingFloor
v_PlayingGuitar_g16_c04.avi_frame1.jpg,PlayingGuitar
v_BaseballPitch_g25_c06.avi_frame3.jpg,BaseballPitch
v_JavelinThrow_g16_c03.avi_frame1.jpg,JavelinThrow
v_Swing_g14_c02.avi_frame1.jpg,Swing
v_ThrowDiscus_g11_c05.avi_frame1.jpg,ThrowDiscus
v_HeadMassage_g23_c02.avi_frame3.jpg,HeadMassage
v_BodyWeightSquats_g17_c03.avi_frame3.jpg,BodyWeightSquats
v_WallPushups_g19_c04.avi_frame3.jpg,WallPushups
v_Skiing_g23_c04.avi_frame8.jpg,Skiing
v_CricketShot_g14_c01.avi_frame3.jpg,CricketShot
v_BoxingPunchingBag_g10_c04.avi_frame4.jpg,BoxingPunchingBag
v_BoxingSpeedBag_g10_c03.avi_frame1.jpg,BoxingSpeedBag
v_JumpRope_g22_c02.avi_frame6.jpg,JumpRope
v_JumpRope_g12_c05.avi_frame1.jpg,JumpRope
v_HammerThrow_g14_c03.avi_frame0.jpg,HammerThrow
v_Billiards_g09_c06.avi_frame3.jpg,Billiards
v_ShavingBeard_g10_c07.avi_frame3.jpg,ShavingBeard
v_BabyCrawling_g23_c04.avi_frame7.jpg,BabyCrawling
v_HorseRace_g13_c03.avi_frame0.jpg,HorseRace
v_BaseballPitch_g21_c02.avi_frame3.jpg,BaseballPitch
v_HandStandPushups_g24_c04.avi_frame0.jpg,HandStandPushups
v_ApplyEyeMakeup_g12_c01.avi_frame4.jpg,ApplyEyeMakeup
v_Billiards_g10_c03.avi_frame2.jpg,Billiards
v_PlayingFlute_g23_c04.avi_frame3.jpg,PlayingFlute
v_PommelHorse_g12_c03.avi_frame6.jpg,PommelHorse
v_JumpRope_g18_c04.avi_frame13.jpg,JumpRope
v_Lunges_g21_c01.avi_frame4.jpg,Lunges
v_TennisSwing_g19_c04.avi_frame1.jpg,TennisSwing
v_TableTennisShot_g18_c02.avi_frame0.jpg,TableTennisShot
v_BenchPress_g24_c04.avi_frame2.jpg,BenchPress
v_FrontCrawl_g20_c02.avi_frame0.jpg,FrontCrawl
v_Typing_g10_c05.avi_frame7.jpg,Typing
v_SkyDiving_g19_c01.avi_frame0.jpg,SkyDiving
v_HorseRiding_g21_c05.avi_frame3.jpg,HorseRiding
v_PlayingGuitar_g19_c04.avi_frame0.jpg,PlayingGuitar
v_PlayingFlute_g15_c03.avi_frame2.jpg,PlayingFlute
v_PlayingPiano_g16_c03.avi_frame1.jpg,PlayingPiano
v_BoxingSpeedBag_g20_c02.avi_frame8.jpg,BoxingSpeedBag
v_BodyWeightSquats_g19_c01.avi_frame3.jpg,BodyWeightSquats
v_MoppingFloor_g13_c01.avi_frame1.jpg,MoppingFloor
v_PizzaTossing_g14_c03.avi_frame4.jpg,PizzaTossing
v_BoxingPunchingBag_g20_c04.avi_frame1.jpg,BoxingPunchingBag
v_PushUps_g17_c03.avi_frame2.jpg,PushUps
v_ShavingBeard_g13_c02.avi_frame0.jpg,ShavingBeard
v_PlayingCello_g23_c01.avi_frame9.jpg,PlayingCello
v_SumoWrestling_g08_c05.avi_frame5.jpg,SumoWrestling
v_JumpRope_g21_c07.avi_frame3.jpg,JumpRope
v_Shotput_g24_c02.avi_frame2.jpg,Shotput
v_PlayingViolin_g16_c01.avi_frame4.jpg,PlayingViolin
v_BabyCrawling_g17_c05.avi_frame3.jpg,BabyCrawling
v_BoxingSpeedBag_g15_c01.avi_frame2.jpg,BoxingSpeedBag
v_CuttingInKitchen_g12_c01.avi_frame6.jpg,CuttingInKitchen
v_JumpingJack_g15_c01.avi_frame2.jpg,JumpingJack
v_SalsaSpin_g16_c01.avi_frame0.jpg,SalsaSpin
v_HammerThrow_g23_c03.avi_frame8.jpg,HammerThrow
v_PlayingFlute_g08_c02.avi_frame4.jpg,PlayingFlute
v_Drumming_g24_c07.avi_frame5.jpg,Drumming
v_Fencing_g11_c05.avi_frame2.jpg,Fencing
v_BlowDryHair_g17_c04.avi_frame2.jpg,BlowDryHair
v_Knitting_g17_c06.avi_frame3.jpg,Knitting
v_Archery_g21_c02.avi_frame3.jpg,Archery
v_TrampolineJumping_g09_c05.avi_frame4.jpg,TrampolineJumping
v_PlayingSitar_g14_c03.avi_frame6.jpg,PlayingSitar
v_BoxingPunchingBag_g08_c06.avi_frame0.jpg,BoxingPunchingBag
v_HorseRace_g23_c01.avi_frame1.jpg,HorseRace
v_PoleVault_g08_c01.avi_frame2.jpg,PoleVault
v_WritingOnBoard_g21_c07.avi_frame7.jpg,WritingOnBoard
v_PlayingDhol_g21_c06.avi_frame2.jpg,PlayingDhol
v_IceDancing_g20_c06.avi_frame3.jpg,IceDancing
v_BaseballPitch_g14_c04.avi_frame3.jpg,BaseballPitch
v_PlayingViolin_g18_c04.avi_frame2.jpg,PlayingViolin
v_LongJump_g25_c03.avi_frame4.jpg,LongJump
v_RopeClimbing_g21_c01.avi_frame5.jpg,RopeClimbing
v_Typing_g25_c01.avi_frame9.jpg,Typing
v_WritingOnBoard_g09_c02.avi_frame0.jpg,WritingOnBoard
v_MilitaryParade_g15_c06.avi_frame5.jpg,MilitaryParade
v_SalsaSpin_g22_c01.avi_frame1.jpg,SalsaSpin
v_Skiing_g16_c04.avi_frame3.jpg,Skiing
v_Basketball_g13_c02.avi_frame1.jpg,Basketball
v_PlayingDhol_g23_c03.avi_frame9.jpg,PlayingDhol
v_SumoWrestling_g16_c04.avi_frame9.jpg,SumoWrestling
v_Swing_g20_c06.avi_frame4.jpg,Swing
v_Skijet_g21_c01.avi_frame0.jpg,Skijet
v_BodyWeightSquats_g17_c01.avi_frame6.jpg,BodyWeightSquats
v_BalanceBeam_g17_c04.avi_frame2.jpg,BalanceBeam
v_PlayingGuitar_g15_c07.avi_frame8.jpg,PlayingGuitar
v_JumpRope_g23_c02.avi_frame1.jpg,JumpRope
v_Lunges_g11_c07.avi_frame7.jpg,Lunges
v_TennisSwing_g13_c01.avi_frame2.jpg,TennisSwing
v_BandMarching_g14_c03.avi_frame6.jpg,BandMarching
v_JumpRope_g15_c05.avi_frame18.jpg,JumpRope
v_FrontCrawl_g18_c06.avi_frame4.jpg,FrontCrawl
v_RockClimbingIndoor_g22_c01.avi_frame10.jpg,RockClimbingIndoor
v_Punch_g15_c04.avi_frame5.jpg,Punch
v_Billiards_g14_c07.avi_frame5.jpg,Billiards
v_PlayingDaf_g21_c03.avi_frame5.jpg,PlayingDaf
v_Billiards_g16_c03.avi_frame8.jpg,Billiards
v_ParallelBars_g09_c06.avi_frame5.jpg,ParallelBars
v_BoxingPunchingBag_g24_c02.avi_frame9.jpg,BoxingPunchingBag
v_PlayingFlute_g25_c07.avi_frame0.jpg,PlayingFlute
v_Nunchucks_g09_c02.avi_frame11.jpg,Nunchucks
v_Rafting_g23_c04.avi_frame1.jpg,Rafting
v_Drumming_g20_c03.avi_frame6.jpg,Drumming
v_WalkingWithDog_g21_c03.avi_frame4.jpg,WalkingWithDog
v_MoppingFloor_g24_c04.avi_frame2.jpg,MoppingFloor
v_CuttingInKitchen_g22_c01.avi_frame2.jpg,CuttingInKitchen
v_RockClimbingIndoor_g08_c01.avi_frame0.jpg,RockClimbingIndoor
v_BrushingTeeth_g24_c02.avi_frame1.jpg,BrushingTeeth
v_SoccerJuggling_g22_c01.avi_frame0.jpg,SoccerJuggling
v_BodyWeightSquats_g09_c05.avi_frame1.jpg,BodyWeightSquats
v_Kayaking_g12_c03.avi_frame8.jpg,Kayaking
v_TaiChi_g15_c01.avi_frame2.jpg,TaiChi
v_WritingOnBoard_g16_c03.avi_frame3.jpg,WritingOnBoard
v_RopeClimbing_g20_c01.avi_frame6.jpg,RopeClimbing
v_CricketBowling_g11_c03.avi_frame2.jpg,CricketBowling
v_HeadMassage_g14_c02.avi_frame2.jpg,HeadMassage
v_SalsaSpin_g19_c03.avi_frame1.jpg,SalsaSpin
v_Knitting_g15_c07.avi_frame6.jpg,Knitting
v_Billiards_g21_c03.avi_frame15.jpg,Billiards
v_BandMarching_g19_c03.avi_frame10.jpg,BandMarching
v_PoleVault_g13_c04.avi_frame1.jpg,PoleVault
v_SoccerJuggling_g18_c04.avi_frame9.jpg,SoccerJuggling
v_HorseRace_g16_c01.avi_frame7.jpg,HorseRace
v_PlayingViolin_g13_c02.avi_frame0.jpg,PlayingViolin
v_CuttingInKitchen_g10_c01.avi_frame4.jpg,CuttingInKitchen
v_PlayingCello_g24_c02.avi_frame10.jpg,PlayingCello
v_BreastStroke_g11_c02.avi_frame11.jpg,BreastStroke
v_PullUps_g08_c03.avi_frame0.jpg,PullUps
v_PlayingFlute_g11_c06.avi_frame9.jpg,PlayingFlute
v_PlayingTabla_g25_c05.avi_frame13.jpg,PlayingTabla
v_Drumming_g23_c07.avi_frame11.jpg,Drumming
v_PlayingSitar_g09_c06.avi_frame0.jpg,PlayingSitar
v_HorseRace_g15_c01.avi_frame6.jpg,HorseRace
v_HeadMassage_g23_c03.avi_frame2.jpg,HeadMassage
v_Rowing_g15_c07.avi_frame22.jpg,Rowing
v_BandMarching_g13_c01.avi_frame7.jpg,BandMarching
v_YoYo_g21_c03.avi_frame3.jpg,YoYo
v_BaseballPitch_g21_c01.avi_frame0.jpg,BaseballPitch
v_Kayaking_g14_c04.avi_frame6.jpg,Kayaking
v_Biking_g08_c06.avi_frame1.jpg,Biking
v_PommelHorse_g18_c04.avi_frame6.jpg,PommelHorse
v_Haircut_g19_c04.avi_frame4.jpg,Haircut
v_TrampolineJumping_g15_c05.avi_frame5.jpg,TrampolineJumping
v_ShavingBeard_g09_c07.avi_frame1.jpg,ShavingBeard
v_Knitting_g22_c01.avi_frame8.jpg,Knitting
v_PlayingPiano_g08_c02.avi_frame3.jpg,PlayingPiano
v_Basketball_g18_c04.avi_frame6.jpg,Basketball
v_HorseRiding_g18_c05.avi_frame5.jpg,HorseRiding
v_Drumming_g18_c05.avi_frame2.jpg,Drumming
v_HorseRace_g19_c01.avi_frame0.jpg,HorseRace
v_BodyWeightSquats_g16_c04.avi_frame1.jpg,BodyWeightSquats
v_JavelinThrow_g23_c04.avi_frame4.jpg,JavelinThrow
v_PlayingTabla_g15_c01.avi_frame6.jpg,PlayingTabla
v_BalanceBeam_g17_c01.avi_frame6.jpg,BalanceBeam
v_Kayaking_g16_c06.avi_frame6.jpg,Kayaking
v_Lunges_g17_c02.avi_frame3.jpg,Lunges
v_HandStandPushups_g23_c04.avi_frame2.jpg,HandStandPushups
v_RopeClimbing_g20_c03.avi_frame5.jpg,RopeClimbing
v_SkateBoarding_g14_c04.avi_frame2.jpg,SkateBoarding
v_PlayingGuitar_g25_c05.avi_frame2.jpg,PlayingGuitar
v_PlayingDhol_g10_c07.avi_frame6.jpg,PlayingDhol
v_SoccerJuggling_g25_c01.avi_frame3.jpg,SoccerJuggling
v_Shotput_g16_c01.avi_frame2.jpg,Shotput
v_HorseRace_g18_c01.avi_frame8.jpg,HorseRace
v_TableTennisShot_g23_c07.avi_frame4.jpg,TableTennisShot
v_Billiards_g11_c06.avi_frame1.jpg,Billiards
v_BoxingSpeedBag_g09_c07.avi_frame9.jpg,BoxingSpeedBag
v_RockClimbingIndoor_g25_c06.avi_frame11.jpg,RockClimbingIndoor
v_TaiChi_g08_c03.avi_frame7.jpg,TaiChi
v_ApplyEyeMakeup_g25_c02.avi_frame0.jpg,ApplyEyeMakeup
v_PoleVault_g09_c01.avi_frame3.jpg,PoleVault
v_Hammering_g19_c06.avi_frame1.jpg,Hammering
v_HorseRiding_g11_c04.avi_frame5.jpg,HorseRiding
v_PlayingFlute_g25_c06.avi_frame14.jpg,PlayingFlute
v_Lunges_g25_c03.avi_frame2.jpg,Lunges
v_Punch_g22_c01.avi_frame8.jpg,Punch
v_TrampolineJumping_g20_c04.avi_frame3.jpg,TrampolineJumping
v_HeadMassage_g17_c03.avi_frame8.jpg,HeadMassage
v_HorseRace_g18_c06.avi_frame4.jpg,HorseRace
v_JumpRope_g11_c07.avi_frame3.jpg,JumpRope
v_JumpRope_g17_c03.avi_frame13.jpg,JumpRope
v_BoxingSpeedBag_g10_c02.avi_frame0.jpg,BoxingSpeedBag
v_WalkingWithDog_g09_c06.avi_frame3.jpg,WalkingWithDog
v_BlowDryHair_g10_c05.avi_frame4.jpg,BlowDryHair
v_PizzaTossing_g24_c01.avi_frame2.jpg,PizzaTossing
v_SoccerJuggling_g12_c02.avi_frame7.jpg,SoccerJuggling
v_TennisSwing_g14_c02.avi_frame1.jpg,TennisSwing
v_JumpRope_g21_c02.avi_frame5.jpg,JumpRope
v_PlayingFlute_g10_c01.avi_frame0.jpg,PlayingFlute
v_PlayingFlute_g17_c01.avi_frame5.jpg,PlayingFlute
v_Skiing_g17_c04.avi_frame3.jpg,Skiing
v_BenchPress_g19_c05.avi_frame0.jpg,BenchPress
v_TennisSwing_g16_c05.avi_frame6.jpg,TennisSwing
v_PushUps_g14_c03.avi_frame3.jpg,PushUps
v_MoppingFloor_g13_c01.avi_frame4.jpg,MoppingFloor
v_SoccerPenalty_g10_c03.avi_frame2.jpg,SoccerPenalty
v_PlayingViolin_g19_c02.avi_frame2.jpg,PlayingViolin
v_WritingOnBoard_g15_c05.avi_frame2.jpg,WritingOnBoard
v_BaseballPitch_g09_c02.avi_frame1.jpg,BaseballPitch
v_PlayingCello_g13_c01.avi_frame7.jpg,PlayingCello
v_CricketShot_g12_c07.avi_frame0.jpg,CricketShot
v_SoccerPenalty_g08_c01.avi_frame0.jpg,SoccerPenalty
v_PommelHorse_g12_c03.avi_frame9.jpg,PommelHorse
v_BandMarching_g12_c06.avi_frame2.jpg,BandMarching
v_Kayaking_g13_c04.avi_frame0.jpg,Kayaking
v_FieldHockeyPenalty_g13_c01.avi_frame2.jpg,FieldHockeyPenalty
v_PlayingSitar_g20_c02.avi_frame16.jpg,PlayingSitar
v_HighJump_g17_c02.avi_frame3.jpg,HighJump
v_HandstandWalking_g17_c01.avi_frame6.jpg,HandstandWalking
v_TaiChi_g16_c03.avi_frame7.jpg,TaiChi
v_PlayingGuitar_g23_c07.avi_frame8.jpg,PlayingGuitar
v_YoYo_g19_c02.avi_frame0.jpg,YoYo
v_Swing_g18_c02.avi_frame4.jpg,Swing
v_YoYo_g20_c04.avi_frame5.jpg,YoYo
v_HandstandWalking_g24_c06.avi_frame0.jpg,HandstandWalking
v_BalanceBeam_g11_c01.avi_frame2.jpg,BalanceBeam
v_PlayingDhol_g17_c06.avi_frame6.jpg,PlayingDhol
v_Biking_g18_c01.avi_frame0.jpg,Biking
v_WallPushups_g13_c02.avi_frame3.jpg,WallPushups
v_BaseballPitch_g24_c05.avi_frame1.jpg,BaseballPitch
v_BrushingTeeth_g20_c04.avi_frame6.jpg,BrushingTeeth
v_BenchPress_g22_c06.avi_frame2.jpg,BenchPress
v_ShavingBeard_g18_c04.avi_frame1.jpg,ShavingBeard
v_Nunchucks_g21_c05.avi_frame3.jpg,Nunchucks
v_WritingOnBoard_g15_c05.avi_frame8.jpg,WritingOnBoard
v_HammerThrow_g20_c05.avi_frame5.jpg,HammerThrow
v_RockClimbingIndoor_g08_c02.avi_frame11.jpg,RockClimbingIndoor
v_SkyDiving_g11_c03.avi_frame0.jpg,SkyDiving
v_Kayaking_g18_c07.avi_frame3.jpg,Kayaking
v_Rafting_g10_c02.avi_frame1.jpg,Rafting
v_IceDancing_g25_c07.avi_frame7.jpg,IceDancing
v_HorseRace_g18_c06.avi_frame2.jpg,HorseRace
v_PlayingPiano_g12_c02.avi_frame3.jpg,PlayingPiano
v_PlayingSitar_g12_c01.avi_frame3.jpg,PlayingSitar
v_JumpRope_g13_c01.avi_frame15.jpg,JumpRope
v_Fencing_g19_c04.avi_frame4.jpg,Fencing
v_ThrowDiscus_g14_c01.avi_frame1.jpg,ThrowDiscus
v_Kayaking_g20_c02.avi_frame0.jpg,Kayaking
v_BoxingSpeedBag_g20_c05.avi_frame9.jpg,BoxingSpeedBag
v_JumpingJack_g09_c02.avi_frame2.jpg,JumpingJack
v_MilitaryParade_g12_c05.avi_frame1.jpg,MilitaryParade
v_ShavingBeard_g09_c01.avi_frame4.jpg,ShavingBeard
v_Nunchucks_g20_c04.avi_frame2.jpg,Nunchucks
v_TrampolineJumping_g10_c06.avi_frame4.jpg,TrampolineJumping
v_SoccerJuggling_g18_c06.avi_frame10.jpg,SoccerJuggling
v_PlayingDhol_g14_c02.avi_frame0.jpg,PlayingDhol
v_BodyWeightSquats_g16_c04.avi_frame3.jpg,BodyWeightSquats
v_PushUps_g23_c04.avi_frame0.jpg,PushUps
v_Billiards_g13_c02.avi_frame9.jpg,Billiards
v_FloorGymnastics_g15_c01.avi_frame5.jpg,FloorGymnastics
v_Diving_g21_c04.avi_frame5.jpg,Diving
v_WritingOnBoard_g25_c04.avi_frame4.jpg,WritingOnBoard
v_ShavingBeard_g11_c04.avi_frame3.jpg,ShavingBeard
v_RopeClimbing_g16_c04.avi_frame6.jpg,RopeClimbing
v_BoxingPunchingBag_g23_c04.avi_frame3.jpg,BoxingPunchingBag
v_JumpRope_g15_c03.avi_frame14.jpg,JumpRope
v_JumpRope_g12_c02.avi_frame6.jpg,JumpRope
v_Hammering_g17_c01.avi_frame1.jpg,Hammering
v_PlayingCello_g25_c05.avi_frame2.jpg,PlayingCello
v_TableTennisShot_g21_c03.avi_frame2.jpg,TableTennisShot
v_RockClimbingIndoor_g22_c03.avi_frame7.jpg,RockClimbingIndoor
v_BrushingTeeth_g24_c02.avi_frame3.jpg,BrushingTeeth
v_Knitting_g22_c03.avi_frame8.jpg,Knitting
v_FieldHockeyPenalty_g12_c06.avi_frame3.jpg,FieldHockeyPenalty
v_RockClimbingIndoor_g15_c04.avi_frame3.jpg,RockClimbingIndoor
v_IceDancing_g19_c06.avi_frame6.jpg,IceDancing
v_JumpRope_g11_c07.avi_frame9.jpg,JumpRope
v_UnevenBars_g19_c01.avi_frame1.jpg,UnevenBars
v_PlayingSitar_g11_c05.avi_frame2.jpg,PlayingSitar
v_Typing_g24_c01.avi_frame2.jpg,Typing
v_CliffDiving_g14_c03.avi_frame2.jpg,CliffDiving
v_HammerThrow_g18_c04.avi_frame1.jpg,HammerThrow
v_CleanAndJerk_g12_c03.avi_frame4.jpg,CleanAndJerk
v_Nunchucks_g16_c02.avi_frame3.jpg,Nunchucks
v_SalsaSpin_g22_c01.avi_frame10.jpg,SalsaSpin
v_Basketball_g09_c04.avi_frame0.jpg,Basketball
v_JumpRope_g19_c02.avi_frame9.jpg,JumpRope
v_IceDancing_g24_c01.avi_frame7.jpg,IceDancing
v_PlayingCello_g24_c01.avi_frame11.jpg,PlayingCello
v_RopeClimbing_g08_c01.avi_frame3.jpg,RopeClimbing
v_BoxingSpeedBag_g22_c03.avi_frame6.jpg,BoxingSpeedBag
v_Skijet_g12_c02.avi_frame6.jpg,Skijet
v_VolleyballSpiking_g09_c04.avi_frame1.jpg,VolleyballSpiking
v_BrushingTeeth_g11_c01.avi_frame1.jpg,BrushingTeeth
v_TennisSwing_g12_c07.avi_frame1.jpg,TennisSwing
v_PizzaTossing_g22_c04.avi_frame4.jpg,PizzaTossing
v_BaseballPitch_g12_c02.avi_frame1.jpg,BaseballPitch
v_Basketball_g19_c05.avi_frame4.jpg,Basketball
v_PlayingDhol_g13_c05.avi_frame3.jpg,PlayingDhol
v_BrushingTeeth_g20_c01.avi_frame0.jpg,BrushingTeeth
v_PoleVault_g08_c02.avi_frame1.jpg,PoleVault
v_Knitting_g11_c02.avi_frame0.jpg,Knitting
v_PlayingViolin_g17_c03.avi_frame2.jpg,PlayingViolin
v_Archery_g18_c06.avi_frame1.jpg,Archery
v_PommelHorse_g12_c01.avi_frame7.jpg,PommelHorse
v_HandStandPushups_g17_c05.avi_frame0.jpg,HandStandPushups
